"OTU","Sample","Abundance","Kingdom","Phylum","Class","Order","Family","Genus"
"d4055296c3bb8a48a9b37dc101c71f01","S00PP-0010",20,"teria","teroidota","teroidia","teroidales","teroidales_RF16_group","teroidales_RF16_group"
"032fc3717d8136fccddb555b0aa201a3","S00PP-0013",19,"teria","micutes","stridia","oglobales","oglobaceae","oglobus"
"180c3f23e6a6d5b5080b8d0cb8b1ea08","S00PP-0010",19,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","obaculum"
"180c3f23e6a6d5b5080b8d0cb8b1ea08","S00PP-0021",19,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","obaculum"
"1a34ed6eb9566e4a4c90989cee8056f8","S00PP-0029",19,"teria","micutes","stridia","illospirales","illospiraceae","vonifractor"
"29198b359abb53cc620afa608b950bd9","S00PP-0015",19,"teria","teroidota","teroidia","teroidales","enellaceae","stipes"
"2ecb4ea1f47f61e2f82f4ce0d718a257","S00PP-0005",19,"teria","micutes","stridia","illospirales","inococcaceae","ultured"
"30d87e91be256a2b5f96b636ef04cda2","S00PP-0029",19,"teria","micutes","stridia","tostreptococcales-Tissierellales","tostreptococcaceae","boutsia"
"3798c7221f2e33388005fd18bdea89d1","S00PP-0012",19,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_FCS020_group"
"408893a22a3f54bd0da660431a332f7f","S00PP-0004",19,"teria","micutes","stridia","illospirales","inococcaceae","ertae_Sedis"
"438caf182720f04c935a46fed276a1f8","S00PP-0022",19,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae"
"438caf182720f04c935a46fed276a1f8","S00PP-0018",19,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae"
"7564945495f0d840065ec35193e54153","S00PP-0028",19,"teria","micutes","illi","oplasmatales","oplasmataceae","oplasma"
"7d5a3fd493eb86dd63d1ea6f4d01575a","S00PP-0017",19,"teria","micutes","stridia","hnospirales","hnospiraceae","rococcus"
"8bd14caf6a3b2664d15ef6c5d7a23eef","S00PP-0013",19,"teria","ulfobacterota","ulfovibrionia","ulfovibrionales","ulfovibrionaceae","ultured"
"965460e3768061c94179d8d9abaa8939","S00PP-0006",19,"teria","micutes","stridia","illospirales","inococcaceae","1819"
"9b87e2b30bcefeb582d375b7af783e9d","S00PP-0005",19,"teria","micutes","stridia","illospirales","illospiraceae","A214_group"
"9e0e1c132276e26164f00d28654177ba","S00PP-0010",19,"teria","micutes","stridia","hnospirales","hnospiraceae","eburia"
"9e3cc043a47dfc8bea88c0ac7d6b2dea","S00PP-0012",19,"teria","micutes","stridia","illospirales","inococcaceae","inococcaceae"
"d15673a98765008fa157068b760bee52","S00PP-0002",19,"teria","micutes","stridia","illospirales","bacterium]_coprostanoligenes_group","bacterium]_coprostanoligenes_group"
"db9648e6ade64e0be703e995a1abf24c","S00PP-0019",19,"teria","teroidota","teroidia","teroidales","ultured","ultured"
"ebdd31c2ddfb8569d611a614383e615c","S00PP-0008",19,"teria","micutes","stridia","hnospirales","hnospiraceae","hnoclostridium"
"f0b52d5da8a6dfae05a2c3125f970408","S00PP-0021",19,"teria","micutes","ativicutes","llonellales-Selenomonadales","enomonadaceae","nella"
"0eef6eb961c49a6773c4b297112815c4","S00PP-0029",18,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","terella"
"180c3f23e6a6d5b5080b8d0cb8b1ea08","S00PP-0009",18,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","obaculum"
"2586d3a48f07e1aad5eebabd9dca0bed","S00PP-0011",18,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_UCG-001"
"2717c55a33435a4cf9c4953837bac9f4","S00PP-0008",18,"teria","micutes","stridia","stridia_vadinBB60_group","stridia_vadinBB60_group","stridia_vadinBB60_group"
"3c74744397053ce981bef9ea5e0bc926","S00PP-0010",18,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_NK4A136_group"
"3cbcb339fa3d4786e17ffb756634cd88","S00PP-0010",18,"teria","micutes","ativicutes","llonellales-Selenomonadales","enomonadaceae","erovibrio"
"438caf182720f04c935a46fed276a1f8","S00PP-0028",18,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae"
"4dded66393ba0264b94c4d1cfe029971","S00PP-0024",18,"teria","teroidota","teroidia","teroidales","inifilaceae","yricimonas"
"4dded66393ba0264b94c4d1cfe029971","S00PP-0014",18,"teria","teroidota","teroidia","teroidales","inifilaceae","yricimonas"
"4f245f85bcf34ca7adf293a11cf8bbf4","S00PP-0002",18,"teria","micutes","illi","sipelotrichales","sipelatoclostridiaceae","sipelatoclostridium"
"4f245f85bcf34ca7adf293a11cf8bbf4","S00PP-0029",18,"teria","micutes","illi","sipelotrichales","sipelatoclostridiaceae","sipelatoclostridium"
"57d5bb93e5144c16a11262b01828d767","S00PP-0022",18,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","demania"
"5de4560b4b6097b8da2ae549bfa6e730","S00PP-0012",18,"teria","micutes","stridia","illospirales","-010","-010"
"684f3fce4d1d41f68d47d11786f8f0b1","S00PP-0023",18,"teria","micutes","stridia","hnospirales","hnospiraceae","ultured"
"73e473fb822e93e32df323ac3a655d92","S00PP-0019",18,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculum"
"7564945495f0d840065ec35193e54153","S00PP-0024",18,"teria","micutes","illi","oplasmatales","oplasmataceae","oplasma"
"76297c6b3fe1f7ef6a00d4bd148b59ed","S00PP-0006",18,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","icibacter"
"76297c6b3fe1f7ef6a00d4bd148b59ed","S00PP-0030",18,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","icibacter"
"97e29780fcdca010751c33e140e2d29c","S00PP-0001",18,"teria","micutes","stridia","illospirales","illospiraceae","illibacter"
"97e29780fcdca010751c33e140e2d29c","S00PP-0030",18,"teria","micutes","stridia","illospirales","illospiraceae","illibacter"
"9aa3baf0e1ca0d9f7c5b119e42c52153","S00PP-0010",18,"teria","pilobacterota","pylobacteria","pylobacterales","icobacteraceae","icobacter"
"9b87e2b30bcefeb582d375b7af783e9d","S00PP-0010",18,"teria","micutes","stridia","illospirales","illospiraceae","A214_group"
"abdbe368fbd4c7c608e05ef71713340a","S00PP-0005",18,"teria","micutes","stridia","hnospirales","hnospiraceae","erostipes"
"e2629a5b98acd1c5596c35d7a175537f","S00PP-0007",18,"teria","ulfobacterota","ulfovibrionia","ulfovibrionales","ulfovibrionaceae","ulfovibrio"
"e2629a5b98acd1c5596c35d7a175537f","S00PP-0016",18,"teria","ulfobacterota","ulfovibrionia","ulfovibrionales","ulfovibrionaceae","ulfovibrio"
"ebdd31c2ddfb8569d611a614383e615c","S00PP-0013",18,"teria","micutes","stridia","hnospirales","hnospiraceae","hnoclostridium"
"ebdd31c2ddfb8569d611a614383e615c","S00PP-0019",18,"teria","micutes","stridia","hnospirales","hnospiraceae","hnoclostridium"
"012ef658933550c9ae6719455ba247de","S00PP-0011",17,"teria","micutes","stridia","illospirales","yricicoccaceae","yricicoccus"
"180c3f23e6a6d5b5080b8d0cb8b1ea08","S00PP-0011",17,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","obaculum"
"22d16daf5ea09c461afb44e4f21ab106","S00PP-0013",17,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_xylanophilum_group"
"2717c55a33435a4cf9c4953837bac9f4","S00PP-0015",17,"teria","micutes","stridia","stridia_vadinBB60_group","stridia_vadinBB60_group","stridia_vadinBB60_group"
"2717c55a33435a4cf9c4953837bac9f4","S00PP-0010",17,"teria","micutes","stridia","stridia_vadinBB60_group","stridia_vadinBB60_group","stridia_vadinBB60_group"
"36b0b251d44111826aa72760204004f9","S00PP-0020",17,"teria","erribacterota","erribacteres","erribacterales","erribacteraceae","ispirillum"
"377d3af2c2f972e3cc9c02a827646b34","S00PP-0006",17,"haea","rmoplasmatota","rmoplasmata","hanomassiliicoccales","hanomethylophilaceae","didatus_Methanomethylophilus"
"3798c7221f2e33388005fd18bdea89d1","S00PP-0009",17,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_FCS020_group"
"438caf182720f04c935a46fed276a1f8","S00PP-0006",17,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae"
"4dded66393ba0264b94c4d1cfe029971","S00PP-0023",17,"teria","teroidota","teroidia","teroidales","inifilaceae","yricimonas"
"7f5eb4c3edcd85b4edfcb702f1be5557","S00PP-0010",17,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ventriosum_group"
"960803866dcdea209bfa274411944c77","S00PP-0026",17,"teria","ulfobacterota","ulfovibrionia","ulfovibrionales","ulfovibrionaceae","lhella"
"9b87e2b30bcefeb582d375b7af783e9d","S00PP-0014",17,"teria","micutes","stridia","illospirales","illospiraceae","A214_group"
"d0fae733b7242a6aa4da9bb089246416","S00PP-0007",17,"teria","micutes","stridia","istensenellales","istensenellaceae","istensenellaceae_R-7_group"
"eedd54a8e62e27397e2292e9d65fc4c2","S00PP-0019",17,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_UCG-010"
"032fc3717d8136fccddb555b0aa201a3","S00PP-0014",16,"teria","micutes","stridia","oglobales","oglobaceae","oglobus"
"183d7a6a20b38695342d58bce245f3be","S00PP-0008",16,"teria","rochaetota","rochaetia","rochaetales","rochaetaceae","ponema"
"31838e38978812ddc9e0a8a7d40cc0c2","S00PP-0020",16,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_Ga6A1_group"
"36b0b251d44111826aa72760204004f9","S00PP-0028",16,"teria","erribacterota","erribacteres","erribacterales","erribacteraceae","ispirillum"
"408893a22a3f54bd0da660431a332f7f","S00PP-0023",16,"teria","micutes","stridia","illospirales","inococcaceae","ertae_Sedis"
"468d274866102072b071a81476ddd8cd","S00PP-0001",16,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","calibaculum"
"4f75b2e18a41280d3a51b71dfd217114","S00PP-0012",16,"teria","micutes","illi","9","9","9"
"54990f8a1d19297ca852c5f1a8077299","S00PP-0017",16,"teria","inobacteriota","iobacteriia","iobacteriales","erthellaceae","ercreutzia"
"54990f8a1d19297ca852c5f1a8077299","S00PP-0026",16,"teria","inobacteriota","iobacteriia","iobacteriales","erthellaceae","ercreutzia"
"55a0760a12c0a5615f4b21835006a79b","S00PP-0003",16,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","llonella"
"586c0d6b8012847f6853d43ff5d0d0ed","S00PP-0009",16,"teria","micutes","stridia","hnospirales","hnospiraceae","tatifactor"
"5b453df6de22132fb2563df13a7731f3","S00PP-0024",16,"teria","micutes","stridia","tococcales","tococcaceae","ultured"
"5ffd714a8da718ec7869d163ecbd57f8","S00PP-0008",16,"teria","micutes","stridia","illospirales","inococcaceae","bacterium]_siraeum_group"
"639672056ddfd18a689d67ba219c3949","S00PP-0012",16,"teria","micutes","stridia","illospirales","illospiraceae","-005"
"667c7ff5d8981b1c1eb8efc23b295ca2","S00PP-0019",16,"teria","micutes","ativicutes","daminococcales","daminococcaceae","scolarctobacterium"
"6b042b48e48575384e883f0e55f1d66d","S00PP-0009",16,"teria","micutes","stridia","hnospirales","hnospiraceae","utia"
"777bf3ba74100b7a4dbd872959a84eeb","S00PP-0007",16,"haea","yarchaeota","hanobacteria","hanobacteriales","hanobacteriaceae","hanosphaera"
"937aa3d1b6bf848fed5bdb6fd3140c84","S00PP-0025",16,"teria","micutes","stridia","hnospirales","hnospiraceae","gatella"
"97e29780fcdca010751c33e140e2d29c","S00PP-0010",16,"teria","micutes","stridia","illospirales","illospiraceae","illibacter"
"97e29780fcdca010751c33e140e2d29c","S00PP-0013",16,"teria","micutes","stridia","illospirales","illospiraceae","illibacter"
"9aa3baf0e1ca0d9f7c5b119e42c52153","S00PP-0005",16,"teria","pilobacterota","pylobacteria","pylobacterales","icobacteraceae","icobacter"
"9b87e2b30bcefeb582d375b7af783e9d","S00PP-0008",16,"teria","micutes","stridia","illospirales","illospiraceae","A214_group"
"9e0e1c132276e26164f00d28654177ba","S00PP-0022",16,"teria","micutes","stridia","hnospirales","hnospiraceae","eburia"
"a45c91f2a08c19e2f2252a1e7fbcf948","S00PP-0024",16,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_UCG-006"
"b040c890eace64917d5dca3b43be6e7c","S00PP-0018",16,"teria","micutes","stridia","tostreptococcales-Tissierellales","erovoracaceae","bacterium]_nodatum_group"
"cd3628f9907206ae4649dd3f2679b258","S00PP-0002",16,"teria","micutes","illi","tobacillales","eptococcaceae","eptococcus"
"d0fae733b7242a6aa4da9bb089246416","S00PP-0021",16,"teria","micutes","stridia","istensenellales","istensenellaceae","istensenellaceae_R-7_group"
"d15673a98765008fa157068b760bee52","S00PP-0004",16,"teria","micutes","stridia","illospirales","bacterium]_coprostanoligenes_group","bacterium]_coprostanoligenes_group"
"f32695f6c33cf0cdc51937a55e948857","S00PP-0012",16,"teria","micutes","illi","sipelotrichales","sipelatoclostridiaceae","didatus_Stoquefichus"
"0eef6eb961c49a6773c4b297112815c4","S00PP-0026",15,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","terella"
"0eef6eb961c49a6773c4b297112815c4","S00PP-0020",15,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","terella"
"0eef6eb961c49a6773c4b297112815c4","S00PP-0025",15,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","terella"
"0fefb565288ca63482316ae122ca9b81","S00PP-0014",15,"teria","inobacteriota","iobacteriia","iobacteriales","iobacteriaceae","linsella"
"220a9561f31211deb4aed7c6805ac8e8","S00PP-0025",15,"teria","rucomicrobiota","itimatiellae","B1-41","B1-41","B1-41"
"220a9561f31211deb4aed7c6805ac8e8","S00PP-0007",15,"teria","rucomicrobiota","itimatiellae","B1-41","B1-41","B1-41"
"220a9561f31211deb4aed7c6805ac8e8","S00PP-0015",15,"teria","rucomicrobiota","itimatiellae","B1-41","B1-41","B1-41"
"2717c55a33435a4cf9c4953837bac9f4","S00PP-0017",15,"teria","micutes","stridia","stridia_vadinBB60_group","stridia_vadinBB60_group","stridia_vadinBB60_group"
"29198b359abb53cc620afa608b950bd9","S00PP-0003",15,"teria","teroidota","teroidia","teroidales","enellaceae","stipes"
"31838e38978812ddc9e0a8a7d40cc0c2","S00PP-0008",15,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_Ga6A1_group"
"408893a22a3f54bd0da660431a332f7f","S00PP-0024",15,"teria","micutes","stridia","illospirales","inococcaceae","ertae_Sedis"
"45050f65705f9d591f880d88fdfdaa2e","S00PP-0005",15,"teria","micutes","stridia","hnospirales","hnospiraceae","zerella"
"4dded66393ba0264b94c4d1cfe029971","S00PP-0027",15,"teria","teroidota","teroidia","teroidales","inifilaceae","yricimonas"
"4dded66393ba0264b94c4d1cfe029971","S00PP-0007",15,"teria","teroidota","teroidia","teroidales","inifilaceae","yricimonas"
"4f245f85bcf34ca7adf293a11cf8bbf4","S00PP-0015",15,"teria","micutes","illi","sipelotrichales","sipelatoclostridiaceae","sipelatoclostridium"
"509009e23b0b5922f0580934f82f256e","S00PP-0006",15,"teria","micutes","illi","illales","illaceae","illus"
"578b2f4b78510b32303d7d3e5d9f0ac8","S00PP-0022",15,"teria","micutes","stridia","illospirales","inococcaceae","calibacterium"
"5c4aa2f928074b41e5ff879fef2725a9","S00PP-0010",15,"teria","micutes","stridia","hnospirales","hnospiraceae","titomaculum"
"684f3fce4d1d41f68d47d11786f8f0b1","S00PP-0010",15,"teria","micutes","stridia","hnospirales","hnospiraceae","ultured"
"937aa3d1b6bf848fed5bdb6fd3140c84","S00PP-0027",15,"teria","micutes","stridia","hnospirales","hnospiraceae","gatella"
"965460e3768061c94179d8d9abaa8939","S00PP-0030",15,"teria","micutes","stridia","illospirales","inococcaceae","1819"
"a1383ebba0a369e5027e252e0f7587c3","S00PP-0004",15,"teria","teobacteria","maproteobacteria","erobacterales","erobacteriaceae","herichia-Shigella"
"abdbe368fbd4c7c608e05ef71713340a","S00PP-0008",15,"teria","micutes","stridia","hnospirales","hnospiraceae","erostipes"
"af72cae74eee15b3ccef59a35b92c1a9","S00PP-0028",15,"teria","micutes","stridia","illospirales","illospiraceae","estinimonas"
"d0fae733b7242a6aa4da9bb089246416","S00PP-0029",15,"teria","micutes","stridia","istensenellales","istensenellaceae","istensenellaceae_R-7_group"
"d0fae733b7242a6aa4da9bb089246416","S00PP-0024",15,"teria","micutes","stridia","istensenellales","istensenellaceae","istensenellaceae_R-7_group"
"e2629a5b98acd1c5596c35d7a175537f","S00PP-0024",15,"teria","ulfobacterota","ulfovibrionia","ulfovibrionales","ulfovibrionaceae","ulfovibrio"
"012ef658933550c9ae6719455ba247de","S00PP-0027",14,"teria","micutes","stridia","illospirales","yricicoccaceae","yricicoccus"
"17ad757c2a7c841a45e66a7c9b8a4ed2","S00PP-0001",14,"teria","micutes","stridia","illospirales","illospiraceae","2013_group"
"1a34ed6eb9566e4a4c90989cee8056f8","S00PP-0030",14,"teria","micutes","stridia","illospirales","illospiraceae","vonifractor"
"20a1660a7a223afa756767338e4070e0","S00PP-0009",14,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"3f51731e481178bf83142526d20f0fa5","S00PP-0026",14,"teria","micutes","stridia","hnospirales","hnospiraceae","tonifactor"
"438caf182720f04c935a46fed276a1f8","S00PP-0015",14,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae"
"4d602ed3e28e79c496426fd41844e53f","S00PP-0024",14,"teria","micutes","stridia","tostreptococcales-Tissierellales","erovoracaceae","ily_XIII_AD3011_group"
"4e8cceaef7f00aaf06e4439afeb8ed25","S00PP-0007",14,"teria","micutes","stridia","illospirales","yricicoccaceae","-009"
"59f3ec0ea3c30830caeac2dc744a266c","S00PP-0010",14,"teria","micutes","illi","sipelotrichales","sipelatoclostridiaceae","sipelotrichaceae_UCG-003"
"5c4aa2f928074b41e5ff879fef2725a9","S00PP-0008",14,"teria","micutes","stridia","hnospirales","hnospiraceae","titomaculum"
"6181e9cc4368bf49779834fd77cfa80f","S00PP-0021",14,"teria","micutes","stridia","illospirales","inococcaceae","ativibacillus"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0028",14,"teria","rucomicrobiota","tisphaeria","tivallales","inBE97","inBE97"
"6a2635af5e61db824708f2a95508a4b5","S00PP-0003",14,"teria","teroidota","teroidia","teroidales","votellaceae","votella"
"777bf3ba74100b7a4dbd872959a84eeb","S00PP-0020",14,"haea","yarchaeota","hanobacteria","hanobacteriales","hanobacteriaceae","hanosphaera"
"8626a92425f2b87edc2e02fadf49ad9f","S00PP-0005",14,"teria","micutes","stridia","hnospirales","hnospiraceae","singicoccus"
"9254799d4a8b65d9ecf85599fec186e3","S00PP-0015",14,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","entibacter"
"9254799d4a8b65d9ecf85599fec186e3","S00PP-0026",14,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","entibacter"
"965460e3768061c94179d8d9abaa8939","S00PP-0028",14,"teria","micutes","stridia","illospirales","inococcaceae","1819"
"a1383ebba0a369e5027e252e0f7587c3","S00PP-0012",14,"teria","teobacteria","maproteobacteria","erobacterales","erobacteriaceae","herichia-Shigella"
"b2ac8b983a4ad1dd12b86b4b4cee89eb","S00PP-0012",14,"teria","micutes","stridia","illospirales","yricicoccaceae","-008"
"d0fae733b7242a6aa4da9bb089246416","S00PP-0012",14,"teria","micutes","stridia","istensenellales","istensenellaceae","istensenellaceae_R-7_group"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0012",14,"teria","micutes","stridia","stridiales","stridiaceae","stridium_sensu_stricto_1"
"1a34ed6eb9566e4a4c90989cee8056f8","S00PP-0025",13,"teria","micutes","stridia","illospirales","illospiraceae","vonifractor"
"29198b359abb53cc620afa608b950bd9","S00PP-0002",13,"teria","teroidota","teroidia","teroidales","enellaceae","stipes"
"2ecb4ea1f47f61e2f82f4ce0d718a257","S00PP-0025",13,"teria","micutes","stridia","illospirales","inococcaceae","ultured"
"408893a22a3f54bd0da660431a332f7f","S00PP-0022",13,"teria","micutes","stridia","illospirales","inococcaceae","ertae_Sedis"
"408893a22a3f54bd0da660431a332f7f","S00PP-0010",13,"teria","micutes","stridia","illospirales","inococcaceae","ertae_Sedis"
"4d602ed3e28e79c496426fd41844e53f","S00PP-0020",13,"teria","micutes","stridia","tostreptococcales-Tissierellales","erovoracaceae","ily_XIII_AD3011_group"
"4dded66393ba0264b94c4d1cfe029971","S00PP-0008",13,"teria","teroidota","teroidia","teroidales","inifilaceae","yricimonas"
